# Parámetros:  ./calcular_cdt 16 2000 BUB ALE 1000
# Ejecutando orden:  ./gen_traza BUB ALE 1000
#
#         Posición       Intervalo        Páginas       Págs/op.
#
          444000            2000              51        0.025500
          446000            2000              51        0.025500
          448000            2000              51        0.025500
          450000            2000              51        0.025500
          452000            2000              51        0.025500
          454000            2000              51        0.025500
          456000            2000              51        0.025500
          458000            2000              50        0.025000
          460000            2000              50        0.025000
          462000            2000              50        0.025000
          464000            2000              50        0.025000
          466000            2000              50        0.025000
          468000            2000              50        0.025000
          470000            2000              50        0.025000
          472000            2000              50        0.025000
          474000            2000              50        0.025000
          476000            2000              50        0.025000
          478000            2000              50        0.025000
          480000            2000              50        0.025000
          482000            2000              50        0.025000
          484000            2000              50        0.025000
          486000            2000              49        0.024500
          488000            2000              49        0.024500
          490000            2000              49        0.024500
          492000            2000              49        0.024500
          494000            2000              49        0.024500
          496000            2000              49        0.024500
          498000            2000              49        0.024500
          500000            2000              49        0.024500
          502000            2000              49        0.024500
          504000            2000              49        0.024500
          506000            2000              49        0.024500
          508000            2000              49        0.024500
          510000            2000              49        0.024500
          512000            2000              48        0.024000
          514000            2000              48        0.024000
          516000            2000              48        0.024000
          518000            2000              48        0.024000
          520000            2000              48        0.024000
          522000            2000              48        0.024000
          524000            2000              48        0.024000
          526000            2000              48        0.024000
          528000            2000              48        0.024000
          530000            2000              48        0.024000
          532000            2000              48        0.024000
          534000            2000              48        0.024000
          536000            2000              48        0.024000
          538000            2000              47        0.023500
          540000            2000              47        0.023500
          542000            2000              47        0.023500
          544000            2000              47        0.023500
          546000            2000              47        0.023500
          548000            2000              47        0.023500
          550000            2000              47        0.023500
          552000            2000              47        0.023500
          554000            2000              47        0.023500
          556000            2000              47        0.023500
          558000            2000              47        0.023500
          560000            2000              47        0.023500
          562000            2000              47        0.023500
          564000            2000              46        0.023000
          566000            2000              46        0.023000
          568000            2000              46        0.023000
          570000            2000              46        0.023000
          572000            2000              46        0.023000
          574000            2000              46        0.023000
          576000            2000              46        0.023000
          578000            2000              46        0.023000
          580000            2000              46        0.023000
          582000            2000              46        0.023000
          584000            2000              46        0.023000
          586000            2000              46        0.023000
          588000            2000              45        0.022500
          590000            2000              45        0.022500
          592000            2000              45        0.022500
          594000            2000              45        0.022500
          596000            2000              45        0.022500
          598000            2000              45        0.022500
          600000            2000              45        0.022500
