# Parámetros:  ./calcular_cdt 16 8 MER DES 1000
# Ejecutando orden:  ./gen_traza MER DES 1000
#
#         Posición       Intervalo        Páginas       Págs/op.
#
            1152               8               2        0.250000
            1160               8               2        0.250000
            1168               8               2        0.250000
            1176               8               2        0.250000
            1184               8               2        0.250000
            1192               8               2        0.250000
            1200               8               2        0.250000
            1208               8               2        0.250000
            1216               8               2        0.250000
            1224               8               2        0.250000
            1232               8               2        0.250000
            1240               8               2        0.250000
            1248               8               2        0.250000
            1256               8               2        0.250000
            1264               8               2        0.250000
            1272               8               2        0.250000
            1280               8               2        0.250000
            1288               8               2        0.250000
            1296               8               2        0.250000
            1304               8               2        0.250000
            1312               8               2        0.250000
            1320               8               2        0.250000
            1328               8               2        0.250000
            1336               8               2        0.250000
            1344               8               2        0.250000
            1352               8               2        0.250000
            1360               8               2        0.250000
            1368               8               2        0.250000
            1376               8               2        0.250000
            1384               8               2        0.250000
            1392               8               2        0.250000
            1400               8               2        0.250000
            1408               8               2        0.250000
            1416               8               2        0.250000
            1424               8               2        0.250000
            1432               8               2        0.250000
            1440               8               2        0.250000
            1448               8               2        0.250000
            1456               8               2        0.250000
            1464               8               2        0.250000
            1472               8               2        0.250000
            1480               8               2        0.250000
            1488               8               2        0.250000
            1496               8               2        0.250000
            1504               8               2        0.250000
            1512               8               2        0.250000
            1520               8               2        0.250000
            1528               8               2        0.250000
            1536               8               2        0.250000
            1544               8               2        0.250000
            1552               8               2        0.250000
            1560               8               2        0.250000
            1568               8               2        0.250000
            1576               8               2        0.250000
            1584               8               2        0.250000
            1592               8               2        0.250000
            1600               8               2        0.250000
            1608               8               2        0.250000
            1616               8               2        0.250000
            1624               8               2        0.250000
            1632               8               2        0.250000
            1640               8               2        0.250000
            1648               8               2        0.250000
            1656               8               2        0.250000
            1664               8               2        0.250000
            1672               8               2        0.250000
            1680               8               2        0.250000
            1688               8               2        0.250000
            1696               8               2        0.250000
            1704               8               2        0.250000
            1712               8               2        0.250000
            1720               8               2        0.250000
            1728               8               2        0.250000
            1736               8               2        0.250000
            1744               8               2        0.250000
            1752               8               2        0.250000
            1760               8               2        0.250000
            1768               8               2        0.250000
            1776               8               2        0.250000
            1784               8               2        0.250000
            1792               8               2        0.250000
            1800               8               2        0.250000
            1808               8               2        0.250000
            1816               8               2        0.250000
            1824               8               2        0.250000
            1832               8               2        0.250000
            1840               8               2        0.250000
            1848               8               2        0.250000
            1856               8               2        0.250000
            1864               8               2        0.250000
            1872               8               2        0.250000
            1880               8               2        0.250000
            1888               8               2        0.250000
            1896               8               2        0.250000
            1904               8               2        0.250000
            1912               8               2        0.250000
            1920               8               2        0.250000
            1928               8               2        0.250000
            1936               8               2        0.250000
            1944               8               2        0.250000
            1952               8               2        0.250000
            1960               8               2        0.250000
            1968               8               2        0.250000
            1976               8               2        0.250000
            1984               8               2        0.250000
            1992               8               2        0.250000
            2000               8               2        0.250000
            2008               8               2        0.250000
            2016               8               2        0.250000
            2024               8               2        0.250000
            2032               8               2        0.250000
            2040               8               3        0.375000
            2048               8               3        0.375000
            2056               8               2        0.250000
            2064               8               2        0.250000
            2072               8               3        0.375000
            2080               8               2        0.250000
            2088               8               3        0.375000
            2096               8               2        0.250000
            2104               8               2        0.250000
            2112               8               3        0.375000
            2120               8               2        0.250000
            2128               8               3        0.375000
            2136               8               2        0.250000
            2144               8               3        0.375000
            2152               8               2        0.250000
            2160               8               2        0.250000
            2168               8               3        0.375000
            2176               8               2        0.250000
            2184               8               2        0.250000
            2192               8               2        0.250000
            2200               8               3        0.375000
            2208               8               3        0.375000
            2216               8               3        0.375000
            2224               8               2        0.250000
            2232               8               2        0.250000
            2240               8               3        0.375000
            2248               8               2        0.250000
            2256               8               2        0.250000
            2264               8               2        0.250000
            2272               8               2        0.250000
            2280               8               2        0.250000
            2288               8               3        0.375000
            2296               8               2        0.250000
            2304               8               3        0.375000
            2312               8               3        0.375000
            2320               8               2        0.250000
            2328               8               3        0.375000
            2336               8               2        0.250000
            2344               8               2        0.250000
            2352               8               3        0.375000
            2360               8               3        0.375000
            2368               8               2        0.250000
            2376               8               3        0.375000
            2384               8               3        0.375000
            2392               8               4        0.500000
            2400               8               2        0.250000
            2408               8               3        0.375000
            2416               8               2        0.250000
            2424               8               4        0.500000
            2432               8               3        0.375000
            2440               8               2        0.250000
            2448               8               2        0.250000
            2456               8               3        0.375000
            2464               8               3        0.375000
            2472               8               2        0.250000
            2480               8               3        0.375000
            2488               8               3        0.375000
            2496               8               2        0.250000
            2504               8               3        0.375000
            2512               8               2        0.250000
            2520               8               4        0.500000
            2528               8               2        0.250000
            2536               8               3        0.375000
            2544               8               2        0.250000
            2552               8               5        0.625000
            2560               8               2        0.250000
            2568               8               3        0.375000
            2576               8               2        0.250000
            2584               8               3        0.375000
            2592               8               2        0.250000
            2600               8               3        0.375000
            2608               8               2        0.250000
            2616               8               3        0.375000
            2624               8               2        0.250000
            2632               8               3        0.375000
            2640               8               2        0.250000
            2648               8               3        0.375000
            2656               8               2        0.250000
            2664               8               3        0.375000
            2672               8               2        0.250000
            2680               8               2        0.250000
            2688               8               3        0.375000
            2696               8               2        0.250000
            2704               8               2        0.250000
            2712               8               2        0.250000
            2720               8               3        0.375000
            2728               8               2        0.250000
            2736               8               4        0.500000
            2744               8               3        0.375000
            2752               8               2        0.250000
            2760               8               3        0.375000
            2768               8               2        0.250000
            2776               8               3        0.375000
            2784               8               3        0.375000
            2792               8               3        0.375000
            2800               8               2        0.250000
            2808               8               3        0.375000
            2816               8               3        0.375000
            2824               8               4        0.500000
            2832               8               4        0.500000
            2840               8               3        0.375000
            2848               8               2        0.250000
            2856               8               4        0.500000
            2864               8               2        0.250000
            2872               8               2        0.250000
            2880               8               2        0.250000
            2888               8               3        0.375000
            2896               8               3        0.375000
            2904               8               2        0.250000
            2912               8               3        0.375000
            2920               8               3        0.375000
            2928               8               2        0.250000
            2936               8               3        0.375000
            2944               8               3        0.375000
            2952               8               4        0.500000
            2960               8               3        0.375000
            2968               8               3        0.375000
            2976               8               2        0.250000
            2984               8               5        0.625000
            2992               8               2        0.250000
            3000               8               2        0.250000
            3008               8               2        0.250000
            3016               8               4        0.500000
            3024               8               2        0.250000
            3032               8               3        0.375000
            3040               8               2        0.250000
            3048               8               3        0.375000
            3056               8               3        0.375000
            3064               8               2        0.250000
            3072               8               2        0.250000
            3080               8               3        0.375000
            3088               8               3        0.375000
            3096               8               3        0.375000
            3104               8               3        0.375000
            3112               8               2        0.250000
            3120               8               2        0.250000
            3128               8               2        0.250000
            3136               8               2        0.250000
            3144               8               3        0.375000
            3152               8               2        0.250000
            3160               8               2        0.250000
            3168               8               2        0.250000
            3176               8               3        0.375000
            3184               8               3        0.375000
            3192               8               2        0.250000
            3200               8               2        0.250000
            3208               8               3        0.375000
            3216               8               3        0.375000
            3224               8               3        0.375000
            3232               8               3        0.375000
            3240               8               2        0.250000
            3248               8               2        0.250000
            3256               8               2        0.250000
            3264               8               2        0.250000
            3272               8               3        0.375000
            3280               8               2        0.250000
            3288               8               2        0.250000
            3296               8               2        0.250000
            3304               8               4        0.500000
            3312               8               2        0.250000
            3320               8               2        0.250000
            3328               8               2        0.250000
            3336               8               3        0.375000
            3344               8               2        0.250000
            3352               8               3        0.375000
            3360               8               2        0.250000
            3368               8               4        0.500000
            3376               8               2        0.250000
            3384               8               3        0.375000
            3392               8               2        0.250000
            3400               8               3        0.375000
            3408               8               2        0.250000
            3416               8               3        0.375000
            3424               8               2        0.250000
            3432               8               3        0.375000
            3440               8               2        0.250000
            3448               8               3        0.375000
            3456               8               2        0.250000
            3464               8               3        0.375000
            3472               8               2        0.250000
            3480               8               3        0.375000
            3488               8               4        0.500000
            3496               8               3        0.375000
            3504               8               2        0.250000
            3512               8               2        0.250000
            3520               8               2        0.250000
            3528               8               3        0.375000
            3536               8               2        0.250000
            3544               8               2        0.250000
            3552               8               2        0.250000
            3560               8               3        0.375000
            3568               8               2        0.250000
            3576               8               2        0.250000
            3584               8               2        0.250000
            3592               8               3        0.375000
            3600               8               2        0.250000
            3608               8               2        0.250000
            3616               8               3        0.375000
            3624               8               2        0.250000
            3632               8               3        0.375000
            3640               8               2        0.250000
            3648               8               3        0.375000
            3656               8               2        0.250000
            3664               8               3        0.375000
            3672               8               2        0.250000
            3680               8               3        0.375000
            3688               8               2        0.250000
            3696               8               3        0.375000
            3704               8               2        0.250000
            3712               8               3        0.375000
            3720               8               2        0.250000
            3728               8               3        0.375000
            3736               8               2        0.250000
            3744               8               2        0.250000
            3752               8               3        0.375000
            3760               8               2        0.250000
            3768               8               3        0.375000
            3776               8               3        0.375000
            3784               8               2        0.250000
            3792               8               2        0.250000
            3800               8               2        0.250000
            3808               8               2        0.250000
            3816               8               2        0.250000
            3824               8               3        0.375000
            3832               8               2        0.250000
            3840               8               2        0.250000
            3848               8               2        0.250000
            3856               8               2        0.250000
            3864               8               2        0.250000
            3872               8               3        0.375000
            3880               8               2        0.250000
            3888               8               3        0.375000
            3896               8               2        0.250000
            3904               8               3        0.375000
            3912               8               2        0.250000
            3920               8               2        0.250000
            3928               8               2        0.250000
            3936               8               2        0.250000
            3944               8               3        0.375000
            3952               8               3        0.375000
            3960               8               3        0.375000
            3968               8               2        0.250000
            3976               8               2        0.250000
            3984               8               4        0.500000
            3992               8               3        0.375000
            4000               8               2        0.250000
            4008               8               3        0.375000
            4016               8               2        0.250000
            4024               8               3        0.375000
            4032               8               2        0.250000
            4040               8               3        0.375000
            4048               8               3        0.375000
            4056               8               3        0.375000
            4064               8               2        0.250000
            4072               8               3        0.375000
            4080               8               2        0.250000
            4088               8               3        0.375000
            4096               8               2        0.250000
            4104               8               3        0.375000
            4112               8               3        0.375000
            4120               8               3        0.375000
            4128               8               3        0.375000
            4136               8               4        0.500000
            4144               8               4        0.500000
            4152               8               3        0.375000
            4160               8               2        0.250000
            4168               8               3        0.375000
            4176               8               2        0.250000
            4184               8               3        0.375000
            4192               8               3        0.375000
            4200               8               3        0.375000
            4208               8               3        0.375000
            4216               8               3        0.375000
            4224               8               2        0.250000
            4232               8               3        0.375000
            4240               8               3        0.375000
            4248               8               3        0.375000
            4256               8               3        0.375000
            4264               8               4        0.500000
            4272               8               4        0.500000
            4280               8               3        0.375000
            4288               8               2        0.250000
            4296               8               5        0.625000
            4304               8               3        0.375000
            4312               8               2        0.250000
            4320               8               3        0.375000
            4328               8               3        0.375000
            4336               8               3        0.375000
            4344               8               2        0.250000
            4352               8               3        0.375000
            4360               8               3        0.375000
            4368               8               2        0.250000
            4376               8               2        0.250000
            4384               8               2        0.250000
            4392               8               2        0.250000
            4400               8               2        0.250000
            4408               8               2        0.250000
            4416               8               2        0.250000
            4424               8               3        0.375000
            4432               8               2        0.250000
            4440               8               3        0.375000
            4448               8               2        0.250000
            4456               8               3        0.375000
            4464               8               2        0.250000
            4472               8               3        0.375000
            4480               8               3        0.375000
            4488               8               2        0.250000
            4496               8               2        0.250000
            4504               8               3        0.375000
            4512               8               3        0.375000
            4520               8               3        0.375000
            4528               8               2        0.250000
            4536               8               2        0.250000
            4544               8               3        0.375000
            4552               8               2        0.250000
            4560               8               2        0.250000
            4568               8               4        0.500000
            4576               8               2        0.250000
            4584               8               3        0.375000
            4592               8               2        0.250000
            4600               8               3        0.375000
            4608               8               2        0.250000
            4616               8               3        0.375000
            4624               8               3        0.375000
            4632               8               3        0.375000
            4640               8               3        0.375000
            4648               8               3        0.375000
            4656               8               2        0.250000
            4664               8               2        0.250000
            4672               8               3        0.375000
            4680               8               2        0.250000
            4688               8               3        0.375000
            4696               8               4        0.500000
            4704               8               3        0.375000
            4712               8               3        0.375000
            4720               8               2        0.250000
            4728               8               5        0.625000
            4736               8               3        0.375000
            4744               8               2        0.250000
            4752               8               3        0.375000
            4760               8               3        0.375000
            4768               8               3        0.375000
            4776               8               2        0.250000
            4784               8               3        0.375000
            4792               8               2        0.250000
            4800               8               2        0.250000
            4808               8               3        0.375000
            4816               8               3        0.375000
            4824               8               3        0.375000
            4832               8               2        0.250000
            4840               8               2        0.250000
            4848               8               2        0.250000
            4856               8               3        0.375000
            4864               8               3        0.375000
            4872               8               2        0.250000
            4880               8               3        0.375000
            4888               8               2        0.250000
            4896               8               4        0.500000
            4904               8               2        0.250000
            4912               8               2        0.250000
            4920               8               2        0.250000
            4928               8               2        0.250000
            4936               8               3        0.375000
            4944               8               3        0.375000
            4952               8               3        0.375000
            4960               8               2        0.250000
            4968               8               2        0.250000
            4976               8               2        0.250000
            4984               8               3        0.375000
            4992               8               3        0.375000
            5000               8               2        0.250000
            5008               8               3        0.375000
            5016               8               2        0.250000
            5024               8               4        0.500000
            5032               8               2        0.250000
            5040               8               2        0.250000
            5048               8               3        0.375000
            5056               8               3        0.375000
            5064               8               2        0.250000
            5072               8               3        0.375000
            5080               8               2        0.250000
            5088               8               3        0.375000
            5096               8               2        0.250000
            5104               8               3        0.375000
            5112               8               3        0.375000
            5120               8               3        0.375000
            5128               8               2        0.250000
            5136               8               3        0.375000
            5144               8               2        0.250000
            5152               8               3        0.375000
            5160               8               2        0.250000
            5168               8               3        0.375000
            5176               8               2        0.250000
            5184               8               3        0.375000
            5192               8               2        0.250000
            5200               8               3        0.375000
            5208               8               2        0.250000
            5216               8               3        0.375000
            5224               8               2        0.250000
            5232               8               5        0.625000
            5240               8               2        0.250000
            5248               8               2        0.250000
            5256               8               3        0.375000
            5264               8               2        0.250000
            5272               8               2        0.250000
            5280               8               2        0.250000
            5288               8               3        0.375000
            5296               8               2        0.250000
            5304               8               2        0.250000
            5312               8               2        0.250000
            5320               8               3        0.375000
            5328               8               2        0.250000
            5336               8               2        0.250000
            5344               8               2        0.250000
            5352               8               3        0.375000
            5360               8               3        0.375000
            5368               8               3        0.375000
            5376               8               2        0.250000
            5384               8               3        0.375000
            5392               8               2        0.250000
            5400               8               3        0.375000
            5408               8               2        0.250000
            5416               8               3        0.375000
            5424               8               2        0.250000
            5432               8               3        0.375000
            5440               8               2        0.250000
            5448               8               3        0.375000
            5456               8               2        0.250000
            5464               8               3        0.375000
            5472               8               2        0.250000
            5480               8               3        0.375000
            5488               8               3        0.375000
            5496               8               2        0.250000
            5504               8               3        0.375000
            5512               8               2        0.250000
            5520               8               3        0.375000
            5528               8               2        0.250000
            5536               8               3        0.375000
            5544               8               2        0.250000
            5552               8               3        0.375000
            5560               8               2        0.250000
            5568               8               3        0.375000
            5576               8               2        0.250000
            5584               8               3        0.375000
            5592               8               2        0.250000
            5600               8               3        0.375000
            5608               8               2        0.250000
            5616               8               3        0.375000
            5624               8               2        0.250000
            5632               8               3        0.375000
            5640               8               2        0.250000
            5648               8               3        0.375000
            5656               8               2        0.250000
            5664               8               3        0.375000
            5672               8               2        0.250000
            5680               8               3        0.375000
            5688               8               2        0.250000
            5696               8               3        0.375000
            5704               8               2        0.250000
            5712               8               3        0.375000
            5720               8               2        0.250000
            5728               8               3        0.375000
            5736               8               3        0.375000
            5744               8               2        0.250000
            5752               8               3        0.375000
            5760               8               2        0.250000
            5768               8               2        0.250000
            5776               8               2        0.250000
            5784               8               3        0.375000
            5792               8               2        0.250000
            5800               8               2        0.250000
            5808               8               2        0.250000
            5816               8               3        0.375000
            5824               8               2        0.250000
            5832               8               2        0.250000
            5840               8               2        0.250000
            5848               8               3        0.375000
            5856               8               2        0.250000
            5864               8               2        0.250000
            5872               8               2        0.250000
            5880               8               3        0.375000
            5888               8               2        0.250000
            5896               8               2        0.250000
            5904               8               2        0.250000
            5912               8               3        0.375000
            5920               8               2        0.250000
            5928               8               2        0.250000
            5936               8               2        0.250000
            5944               8               3        0.375000
            5952               8               2        0.250000
            5960               8               2        0.250000
            5968               8               2        0.250000
            5976               8               3        0.375000
            5984               8               3        0.375000
            5992               8               2        0.250000
            6000               8               3        0.375000
            6008               8               3        0.375000
            6016               8               3        0.375000
            6024               8               3        0.375000
            6032               8               2        0.250000
            6040               8               2        0.250000
            6048               8               3        0.375000
            6056               8               2        0.250000
            6064               8               2        0.250000
            6072               8               4        0.500000
            6080               8               2        0.250000
            6088               8               4        0.500000
            6096               8               2        0.250000
            6104               8               3        0.375000
            6112               8               2        0.250000
            6120               8               3        0.375000
            6128               8               2        0.250000
            6136               8               3        0.375000
            6144               8               3        0.375000
            6152               8               3        0.375000
            6160               8               2        0.250000
            6168               8               2        0.250000
            6176               8               3        0.375000
            6184               8               2        0.250000
            6192               8               2        0.250000
            6200               8               4        0.500000
            6208               8               2        0.250000
            6216               8               4        0.500000
            6224               8               2        0.250000
            6232               8               5        0.625000
            6240               8               2        0.250000
            6248               8               2        0.250000
            6256               8               2        0.250000
            6264               8               3        0.375000
            6272               8               3        0.375000
            6280               8               2        0.250000
            6288               8               3        0.375000
            6296               8               2        0.250000
            6304               8               2        0.250000
            6312               8               2        0.250000
            6320               8               2        0.250000
            6328               8               2        0.250000
            6336               8               2        0.250000
            6344               8               2        0.250000
            6352               8               2        0.250000
            6360               8               2        0.250000
            6368               8               2        0.250000
            6376               8               2        0.250000
            6384               8               2        0.250000
            6392               8               2        0.250000
            6400               8               2        0.250000
            6408               8               2        0.250000
            6416               8               2        0.250000
            6424               8               2        0.250000
            6432               8               2        0.250000
            6440               8               2        0.250000
            6448               8               2        0.250000
            6456               8               3        0.375000
            6464               8               2        0.250000
            6472               8               2        0.250000
            6480               8               2        0.250000
            6488               8               2        0.250000
            6496               8               2        0.250000
            6504               8               2        0.250000
            6512               8               2        0.250000
            6520               8               3        0.375000
            6528               8               2        0.250000
            6536               8               4        0.500000
            6544               8               2        0.250000
            6552               8               3        0.375000
            6560               8               2        0.250000
            6568               8               3        0.375000
            6576               8               2        0.250000
            6584               8               3        0.375000
            6592               8               2        0.250000
            6600               8               5        0.625000
            6608               8               2        0.250000
            6616               8               3        0.375000
            6624               8               2        0.250000
            6632               8               3        0.375000
            6640               8               2        0.250000
            6648               8               3        0.375000
            6656               8               2        0.250000
            6664               8               3        0.375000
            6672               8               2        0.250000
            6680               8               2        0.250000
            6688               8               3        0.375000
            6696               8               2        0.250000
            6704               8               2        0.250000
            6712               8               2        0.250000
            6720               8               3        0.375000
            6728               8               2        0.250000
            6736               8               2        0.250000
            6744               8               2        0.250000
            6752               8               2        0.250000
            6760               8               2        0.250000
            6768               8               3        0.375000
            6776               8               3        0.375000
            6784               8               2        0.250000
            6792               8               2        0.250000
            6800               8               3        0.375000
            6808               8               2        0.250000
            6816               8               2        0.250000
            6824               8               2        0.250000
            6832               8               3        0.375000
            6840               8               2        0.250000
            6848               8               3        0.375000
            6856               8               2        0.250000
            6864               8               2        0.250000
            6872               8               2        0.250000
            6880               8               3        0.375000
            6888               8               3        0.375000
            6896               8               2        0.250000
            6904               8               3        0.375000
            6912               8               2        0.250000
            6920               8               3        0.375000
            6928               8               2        0.250000
            6936               8               3        0.375000
            6944               8               2        0.250000
            6952               8               2        0.250000
            6960               8               2        0.250000
            6968               8               4        0.500000
            6976               8               2        0.250000
            6984               8               2        0.250000
            6992               8               2        0.250000
            7000               8               3        0.375000
            7008               8               2        0.250000
            7016               8               3        0.375000
            7024               8               2        0.250000
            7032               8               4        0.500000
            7040               8               3        0.375000
            7048               8               2        0.250000
            7056               8               2        0.250000
            7064               8               3        0.375000
            7072               8               2        0.250000
            7080               8               3        0.375000
            7088               8               3        0.375000
            7096               8               2        0.250000
            7104               8               2        0.250000
            7112               8               3        0.375000
            7120               8               2        0.250000
            7128               8               4        0.500000
            7136               8               2        0.250000
            7144               8               3        0.375000
            7152               8               2        0.250000
            7160               8               3        0.375000
            7168               8               3        0.375000
            7176               8               2        0.250000
            7184               8               2        0.250000
            7192               8               3        0.375000
            7200               8               2        0.250000
            7208               8               3        0.375000
            7216               8               3        0.375000
            7224               8               2        0.250000
            7232               8               2        0.250000
            7240               8               3        0.375000
            7248               8               2        0.250000
            7256               8               4        0.500000
            7264               8               2        0.250000
            7272               8               3        0.375000
            7280               8               2        0.250000
            7288               8               5        0.625000
            7296               8               2        0.250000
            7304               8               3        0.375000
            7312               8               2        0.250000
            7320               8               4        0.500000
            7328               8               2        0.250000
            7336               8               3        0.375000
            7344               8               2        0.250000
            7352               8               6        0.750000
            7360               8               2        0.250000
            7368               8               3        0.375000
            7376               8               2        0.250000
            7384               8               3        0.375000
            7392               8               2        0.250000
            7400               8               3        0.375000
            7408               8               2        0.250000
            7416               8               3        0.375000
            7424               8               2        0.250000
            7432               8               3        0.375000
            7440               8               2        0.250000
            7448               8               3        0.375000
            7456               8               2        0.250000
            7464               8               3        0.375000
            7472               8               2        0.250000
            7480               8               5        0.625000
            7488               8               2        0.250000
            7496               8               3        0.375000
            7504               8               2        0.250000
            7512               8               2        0.250000
            7520               8               2        0.250000
            7528               8               3        0.375000
            7536               8               2        0.250000
            7544               8               2        0.250000
            7552               8               2        0.250000
            7560               8               3        0.375000
            7568               8               2        0.250000
            7576               8               2        0.250000
            7584               8               2        0.250000
            7592               8               3        0.375000
            7600               8               2        0.250000
            7608               8               2        0.250000
            7616               8               3        0.375000
            7624               8               2        0.250000
            7632               8               3        0.375000
            7640               8               2        0.250000
            7648               8               3        0.375000
            7656               8               2        0.250000
            7664               8               3        0.375000
            7672               8               2        0.250000
            7680               8               3        0.375000
            7688               8               2        0.250000
            7696               8               3        0.375000
            7704               8               2        0.250000
            7712               8               3        0.375000
            7720               8               2        0.250000
            7728               8               4        0.500000
            7736               8               3        0.375000
            7744               8               2        0.250000
            7752               8               2        0.250000
            7760               8               3        0.375000
            7768               8               2        0.250000
            7776               8               3        0.375000
            7784               8               3        0.375000
            7792               8               2        0.250000
            7800               8               3        0.375000
            7808               8               3        0.375000
            7816               8               4        0.500000
            7824               8               2        0.250000
            7832               8               3        0.375000
            7840               8               2        0.250000
            7848               8               2        0.250000
            7856               8               3        0.375000
            7864               8               3        0.375000
            7872               8               2        0.250000
            7880               8               3        0.375000
            7888               8               2        0.250000
            7896               8               3        0.375000
            7904               8               3        0.375000
            7912               8               2        0.250000
            7920               8               2        0.250000
            7928               8               3        0.375000
            7936               8               3        0.375000
            7944               8               4        0.500000
            7952               8               2        0.250000
            7960               8               4        0.500000
            7968               8               2        0.250000
            7976               8               6        0.750000
            7984               8               2        0.250000
            7992               8               3        0.375000
            8000               8               2        0.250000
            8008               8               4        0.500000
            8016               8               2        0.250000
            8024               8               3        0.375000
            8032               8               2        0.250000
            8040               8               3        0.375000
            8048               8               2        0.250000
            8056               8               2        0.250000
            8064               8               3        0.375000
            8072               8               2        0.250000
            8080               8               3        0.375000
            8088               8               3        0.375000
            8096               8               2        0.250000
            8104               8               2        0.250000
            8112               8               3        0.375000
            8120               8               3        0.375000
            8128               8               3        0.375000
            8136               8               2        0.250000
            8144               8               4        0.500000
            8152               8               2        0.250000
            8160               8               3        0.375000
            8168               8               3        0.375000
            8176               8               2        0.250000
            8184               8               2        0.250000
            8192               8               3        0.375000
            8200               8               2        0.250000
            8208               8               3        0.375000
            8216               8               3        0.375000
            8224               8               2        0.250000
            8232               8               3        0.375000
            8240               8               2        0.250000
            8248               8               4        0.500000
            8256               8               2        0.250000
            8264               8               2        0.250000
            8272               8               4        0.500000
            8280               8               4        0.500000
            8288               8               3        0.375000
            8296               8               2        0.250000
            8304               8               3        0.375000
            8312               8               2        0.250000
            8320               8               3        0.375000
            8328               8               2        0.250000
            8336               8               3        0.375000
            8344               8               5        0.625000
            8352               8               2        0.250000
            8360               8               2        0.250000
            8368               8               2        0.250000
            8376               8               2        0.250000
            8384               8               2        0.250000
            8392               8               2        0.250000
            8400               8               2        0.250000
            8408               8               3        0.375000
            8416               8               2        0.250000
            8424               8               3        0.375000
            8432               8               2        0.250000
            8440               8               3        0.375000
            8448               8               2        0.250000
            8456               8               3        0.375000
            8464               8               2        0.250000
            8472               8               2        0.250000
            8480               8               2        0.250000
            8488               8               2        0.250000
            8496               8               3        0.375000
            8504               8               3        0.375000
            8512               8               2        0.250000
            8520               8               2        0.250000
            8528               8               2        0.250000
            8536               8               2        0.250000
            8544               8               3        0.375000
            8552               8               2        0.250000
            8560               8               3        0.375000
            8568               8               2        0.250000
            8576               8               4        0.500000
