# Parámetros:  ./calcular_cdt 16 32 MER DES 10000
# Ejecutando orden:  ./gen_traza MER DES 10000
#
#         Posición       Intervalo        Páginas       Págs/op.
#
           66144              32               4        0.125000
           66176              32               4        0.125000
           66208              32               4        0.125000
           66240              32               4        0.125000
           66272              32               4        0.125000
           66304              32               4        0.125000
           66336              32               4        0.125000
           66368              32               2        0.062500
           66400              32               4        0.125000
           66432              32               6        0.187500
           66464              32               5        0.156250
           66496              32               4        0.125000
           66528              32               4        0.125000
           66560              32               4        0.125000
           66592              32               3        0.093750
           66624              32               2        0.062500
           66656              32               4        0.125000
           66688              32               5        0.156250
           66720              32               2        0.062500
           66752              32               2        0.062500
           66784              32               4        0.125000
           66816              32               4        0.125000
           66848              32               4        0.125000
           66880              32               4        0.125000
           66912              32               5        0.156250
           66944              32               7        0.218750
           66976              32               4        0.125000
           67008              32               4        0.125000
           67040              32               4        0.125000
           67072              32               4        0.125000
           67104              32               6        0.187500
           67136              32               4        0.125000
           67168              32               4        0.125000
           67200              32               4        0.125000
           67232              32               4        0.125000
           67264              32               6        0.187500
           67296              32               3        0.093750
           67328              32               3        0.093750
           67360              32               3        0.093750
           67392              32               3        0.093750
           67424              32               7        0.218750
           67456              32               4        0.125000
           67488              32               4        0.125000
           67520              32               4        0.125000
           67552              32               4        0.125000
           67584              32               4        0.125000
           67616              32               4        0.125000
           67648              32               4        0.125000
           67680              32               4        0.125000
           67712              32               4        0.125000
           67744              32               5        0.156250
           67776              32               4        0.125000
           67808              32               4        0.125000
           67840              32               4        0.125000
           67872              32               4        0.125000
           67904              32               4        0.125000
           67936              32               4        0.125000
           67968              32               4        0.125000
           68000              32               4        0.125000
           68032              32               7        0.218750
           68064              32               4        0.125000
           68096              32               4        0.125000
           68128              32               4        0.125000
           68160              32               4        0.125000
           68192              32               4        0.125000
           68224              32               4        0.125000
           68256              32               4        0.125000
           68288              32               4        0.125000
           68320              32               4        0.125000
           68352              32               4        0.125000
           68384              32               4        0.125000
           68416              32               4        0.125000
           68448              32               4        0.125000
           68480              32               4        0.125000
           68512              32               4        0.125000
           68544              32               4        0.125000
           68576              32               4        0.125000
           68608              32               4        0.125000
           68640              32               4        0.125000
           68672              32               5        0.156250
           68704              32               4        0.125000
           68736              32               4        0.125000
           68768              32               4        0.125000
           68800              32               4        0.125000
           68832              32               4        0.125000
           68864              32               4        0.125000
           68896              32               4        0.125000
           68928              32               4        0.125000
           68960              32               4        0.125000
           68992              32               4        0.125000
           69024              32               4        0.125000
           69056              32               4        0.125000
           69088              32               4        0.125000
           69120              32               4        0.125000
           69152              32               4        0.125000
           69184              32               4        0.125000
           69216              32               4        0.125000
           69248              32               4        0.125000
           69280              32               7        0.218750
           69312              32               4        0.125000
           69344              32               4        0.125000
           69376              32               4        0.125000
           69408              32               4        0.125000
           69440              32               4        0.125000
           69472              32               4        0.125000
           69504              32               4        0.125000
           69536              32               4        0.125000
           69568              32               4        0.125000
           69600              32               4        0.125000
           69632              32               4        0.125000
           69664              32               4        0.125000
           69696              32               4        0.125000
           69728              32               4        0.125000
           69760              32               4        0.125000
           69792              32               4        0.125000
           69824              32               4        0.125000
           69856              32               4        0.125000
           69888              32               4        0.125000
           69920              32               4        0.125000
           69952              32               4        0.125000
           69984              32               4        0.125000
           70016              32               4        0.125000
           70048              32               4        0.125000
           70080              32               4        0.125000
           70112              32               4        0.125000
           70144              32               4        0.125000
           70176              32               4        0.125000
           70208              32               4        0.125000
           70240              32               4        0.125000
           70272              32               4        0.125000
           70304              32               4        0.125000
           70336              32               4        0.125000
           70368              32               4        0.125000
           70400              32               4        0.125000
           70432              32               4        0.125000
           70464              32               4        0.125000
           70496              32               4        0.125000
           70528              32               4        0.125000
           70560              32               4        0.125000
           70592              32               4        0.125000
           70624              32               4        0.125000
           70656              32               4        0.125000
           70688              32               4        0.125000
           70720              32               4        0.125000
           70752              32               4        0.125000
           70784              32               4        0.125000
           70816              32               4        0.125000
           70848              32               4        0.125000
           70880              32               4        0.125000
           70912              32               4        0.125000
           70944              32               4        0.125000
           70976              32               4        0.125000
           71008              32               4        0.125000
           71040              32               4        0.125000
           71072              32               4        0.125000
           71104              32               4        0.125000
           71136              32               4        0.125000
           71168              32               4        0.125000
           71200              32               4        0.125000
           71232              32               4        0.125000
           71264              32               4        0.125000
           71296              32               4        0.125000
           71328              32               4        0.125000
           71360              32               4        0.125000
           71392              32               4        0.125000
           71424              32               4        0.125000
           71456              32               4        0.125000
           71488              32               4        0.125000
           71520              32               4        0.125000
           71552              32               4        0.125000
           71584              32               4        0.125000
           71616              32               4        0.125000
           71648              32               4        0.125000
           71680              32               4        0.125000
           71712              32               4        0.125000
           71744              32               4        0.125000
           71776              32               4        0.125000
           71808              32               4        0.125000
           71840              32               4        0.125000
           71872              32               4        0.125000
           71904              32               4        0.125000
           71936              32               4        0.125000
           71968              32               4        0.125000
           72000              32               4        0.125000
           72032              32               4        0.125000
           72064              32               4        0.125000
           72096              32               4        0.125000
           72128              32               4        0.125000
           72160              32               4        0.125000
           72192              32               4        0.125000
           72224              32               4        0.125000
           72256              32               4        0.125000
           72288              32               4        0.125000
           72320              32               4        0.125000
           72352              32               4        0.125000
           72384              32               4        0.125000
           72416              32               4        0.125000
           72448              32               4        0.125000
           72480              32               4        0.125000
           72512              32               4        0.125000
           72544              32               4        0.125000
           72576              32               4        0.125000
           72608              32               4        0.125000
           72640              32               4        0.125000
           72672              32               4        0.125000
           72704              32               4        0.125000
           72736              32               4        0.125000
           72768              32               4        0.125000
           72800              32               4        0.125000
           72832              32               4        0.125000
           72864              32               4        0.125000
           72896              32               4        0.125000
           72928              32               4        0.125000
           72960              32               4        0.125000
           72992              32               4        0.125000
           73024              32               4        0.125000
           73056              32               4        0.125000
           73088              32               4        0.125000
           73120              32               4        0.125000
           73152              32               4        0.125000
           73184              32               4        0.125000
           73216              32               4        0.125000
           73248              32               4        0.125000
           73280              32               4        0.125000
           73312              32               4        0.125000
           73344              32               4        0.125000
           73376              32               4        0.125000
           73408              32               4        0.125000
           73440              32               4        0.125000
           73472              32               4        0.125000
           73504              32               4        0.125000
           73536              32               4        0.125000
           73568              32               4        0.125000
           73600              32               4        0.125000
           73632              32               4        0.125000
           73664              32               4        0.125000
           73696              32               4        0.125000
           73728              32               4        0.125000
           73760              32               4        0.125000
           73792              32               4        0.125000
           73824              32               4        0.125000
           73856              32               4        0.125000
           73888              32               4        0.125000
           73920              32               4        0.125000
           73952              32               4        0.125000
           73984              32               4        0.125000
           74016              32               4        0.125000
           74048              32               4        0.125000
           74080              32               4        0.125000
           74112              32               4        0.125000
           74144              32               4        0.125000
           74176              32               4        0.125000
           74208              32               4        0.125000
           74240              32               4        0.125000
           74272              32               4        0.125000
           74304              32               4        0.125000
           74336              32               3        0.093750
           74368              32               3        0.093750
           74400              32               3        0.093750
           74432              32               3        0.093750
           74464              32               3        0.093750
           74496              32               3        0.093750
           74528              32               3        0.093750
           74560              32               3        0.093750
           74592              32               3        0.093750
           74624              32               3        0.093750
           74656              32               3        0.093750
           74688              32               3        0.093750
           74720              32               3        0.093750
           74752              32               3        0.093750
           74784              32               3        0.093750
           74816              32               3        0.093750
           74848              32               3        0.093750
           74880              32               3        0.093750
           74912              32               3        0.093750
           74944              32               3        0.093750
           74976              32               3        0.093750
           75008              32               3        0.093750
           75040              32               3        0.093750
           75072              32               3        0.093750
           75104              32               3        0.093750
           75136              32               3        0.093750
           75168              32               3        0.093750
           75200              32               3        0.093750
           75232              32               3        0.093750
           75264              32               3        0.093750
           75296              32               3        0.093750
           75328              32               3        0.093750
           75360              32               3        0.093750
           75392              32               3        0.093750
           75424              32               3        0.093750
           75456              32               3        0.093750
           75488              32               3        0.093750
           75520              32               3        0.093750
           75552              32               3        0.093750
           75584              32               3        0.093750
           75616              32               3        0.093750
           75648              32               3        0.093750
           75680              32               3        0.093750
           75712              32               3        0.093750
           75744              32               3        0.093750
           75776              32               3        0.093750
           75808              32               3        0.093750
           75840              32               3        0.093750
           75872              32               3        0.093750
           75904              32               3        0.093750
           75936              32               3        0.093750
           75968              32               3        0.093750
           76000              32               3        0.093750
           76032              32               3        0.093750
           76064              32               3        0.093750
           76096              32               3        0.093750
           76128              32               3        0.093750
           76160              32               3        0.093750
           76192              32               3        0.093750
           76224              32               3        0.093750
           76256              32               3        0.093750
           76288              32               3        0.093750
           76320              32               3        0.093750
           76352              32               3        0.093750
           76384              32               3        0.093750
           76416              32               3        0.093750
           76448              32               3        0.093750
           76480              32               3        0.093750
           76512              32               3        0.093750
           76544              32               3        0.093750
           76576              32               3        0.093750
           76608              32               3        0.093750
           76640              32               3        0.093750
           76672              32               3        0.093750
           76704              32               3        0.093750
           76736              32               3        0.093750
           76768              32               3        0.093750
           76800              32               4        0.125000
           76832              32               2        0.062500
           76864              32               4        0.125000
           76896              32               4        0.125000
           76928              32               4        0.125000
           76960              32               3        0.093750
           76992              32               4        0.125000
           77024              32               4        0.125000
           77056              32               2        0.062500
           77088              32               4        0.125000
           77120              32               6        0.187500
           77152              32               4        0.125000
           77184              32               5        0.156250
           77216              32               5        0.156250
           77248              32               4        0.125000
           77280              32               3        0.093750
           77312              32               2        0.062500
           77344              32               4        0.125000
           77376              32               5        0.156250
           77408              32               4        0.125000
           77440              32               4        0.125000
           77472              32               4        0.125000
           77504              32               6        0.187500
           77536              32               7        0.218750
           77568              32               4        0.125000
           77600              32               6        0.187500
           77632              32               7        0.218750
           77664              32               4        0.125000
           77696              32               5        0.156250
           77728              32               4        0.125000
           77760              32               4        0.125000
           77792              32               4        0.125000
           77824              32               2        0.062500
           77856              32               4        0.125000
           77888              32               4        0.125000
           77920              32               3        0.093750
           77952              32               4        0.125000
           77984              32               2        0.062500
           78016              32               4        0.125000
           78048              32               3        0.093750
           78080              32               4        0.125000
           78112              32               6        0.187500
           78144              32               4        0.125000
           78176              32               4        0.125000
           78208              32               4        0.125000
           78240              32               4        0.125000
           78272              32               3        0.093750
           78304              32               2        0.062500
           78336              32               4        0.125000
           78368              32               5        0.156250
           78400              32               4        0.125000
           78432              32               4        0.125000
           78464              32               2        0.062500
           78496              32               4        0.125000
           78528              32               5        0.156250
           78560              32               4        0.125000
           78592              32               5        0.156250
           78624              32               6        0.187500
           78656              32               4        0.125000
           78688              32               4        0.125000
           78720              32               4        0.125000
           78752              32               4        0.125000
           78784              32               5        0.156250
           78816              32               4        0.125000
           78848              32               4        0.125000
           78880              32               4        0.125000
           78912              32               4        0.125000
           78944              32               5        0.156250
           78976              32               3        0.093750
           79008              32               3        0.093750
           79040              32               3        0.093750
           79072              32               3        0.093750
           79104              32               2        0.062500
           79136              32               2        0.062500
           79168              32               4        0.125000
           79200              32               4        0.125000
           79232              32               4        0.125000
           79264              32               3        0.093750
           79296              32               2        0.062500
           79328              32               4        0.125000
           79360              32               4        0.125000
           79392              32               4        0.125000
           79424              32               5        0.156250
           79456              32               5        0.156250
           79488              32               4        0.125000
           79520              32               3        0.093750
           79552              32               4        0.125000
           79584              32               2        0.062500
           79616              32               2        0.062500
           79648              32               4        0.125000
           79680              32               4        0.125000
           79712              32               4        0.125000
           79744              32               4        0.125000
           79776              32               2        0.062500
           79808              32               4        0.125000
           79840              32               6        0.187500
           79872              32               4        0.125000
           79904              32               4        0.125000
           79936              32               6        0.187500
           79968              32               4        0.125000
           80000              32               4        0.125000
           80032              32               4        0.125000
           80064              32               4        0.125000
           80096              32               4        0.125000
           80128              32               4        0.125000
           80160              32               4        0.125000
           80192              32               5        0.156250
           80224              32               5        0.156250
           80256              32               4        0.125000
           80288              32               2        0.062500
           80320              32               2        0.062500
           80352              32               4        0.125000
           80384              32               4        0.125000
           80416              32               6        0.187500
           80448              32               5        0.156250
           80480              32               3        0.093750
           80512              32               3        0.093750
           80544              32               2        0.062500
           80576              32               4        0.125000
           80608              32               4        0.125000
           80640              32               4        0.125000
           80672              32               3        0.093750
           80704              32               4        0.125000
           80736              32               4        0.125000
           80768              32               2        0.062500
           80800              32               4        0.125000
           80832              32               6        0.187500
           80864              32               4        0.125000
           80896              32               4        0.125000
           80928              32               7        0.218750
           80960              32               4        0.125000
           80992              32               5        0.156250
           81024              32               4        0.125000
           81056              32               4        0.125000
           81088              32               4        0.125000
           81120              32               4        0.125000
           81152              32               4        0.125000
           81184              32               4        0.125000
           81216              32               5        0.156250
           81248              32               3        0.093750
           81280              32               3        0.093750
           81312              32               3        0.093750
           81344              32               3        0.093750
           81376              32               5        0.156250
           81408              32               4        0.125000
           81440              32               4        0.125000
           81472              32               4        0.125000
           81504              32               4        0.125000
           81536              32               4        0.125000
           81568              32               4        0.125000
           81600              32               4        0.125000
           81632              32               4        0.125000
           81664              32               4        0.125000
           81696              32               4        0.125000
           81728              32               4        0.125000
           81760              32               4        0.125000
           81792              32               4        0.125000
           81824              32               4        0.125000
           81856              32               4        0.125000
           81888              32               4        0.125000
           81920              32               4        0.125000
           81952              32               4        0.125000
           81984              32               4        0.125000
           82016              32               5        0.156250
           82048              32               4        0.125000
           82080              32               3        0.093750
           82112              32               2        0.062500
           82144              32               4        0.125000
           82176              32               5        0.156250
           82208              32               4        0.125000
           82240              32               2        0.062500
           82272              32               4        0.125000
           82304              32               6        0.187500
           82336              32               7        0.218750
           82368              32               4        0.125000
           82400              32               5        0.156250
           82432              32               4        0.125000
           82464              32               2        0.062500
           82496              32               4        0.125000
           82528              32               4        0.125000
           82560              32               4        0.125000
           82592              32               4        0.125000
           82624              32               2        0.062500
           82656              32               4        0.125000
           82688              32               2        0.062500
           82720              32               4        0.125000
           82752              32               5        0.156250
           82784              32               4        0.125000
           82816              32               4        0.125000
           82848              32               6        0.187500
           82880              32               4        0.125000
           82912              32               5        0.156250
           82944              32               4        0.125000
           82976              32               4        0.125000
           83008              32               6        0.187500
           83040              32               4        0.125000
           83072              32               3        0.093750
           83104              32               2        0.062500
           83136              32               4        0.125000
           83168              32               5        0.156250
           83200              32               4        0.125000
           83232              32               4        0.125000
           83264              32               4        0.125000
           83296              32               6        0.187500
           83328              32               8        0.250000
           83360              32               4        0.125000
           83392              32               6        0.187500
           83424              32               4        0.125000
           83456              32               2        0.062500
           83488              32               4        0.125000
           83520              32               4        0.125000
           83552              32               3        0.093750
           83584              32               4        0.125000
           83616              32               2        0.062500
           83648              32               4        0.125000
           83680              32               4        0.125000
           83712              32               4        0.125000
           83744              32               5        0.156250
           83776              32               4        0.125000
           83808              32               4        0.125000
           83840              32               7        0.218750
           83872              32               4        0.125000
           83904              32               5        0.156250
           83936              32               4        0.125000
           83968              32               4        0.125000
           84000              32               8        0.250000
           84032              32               4        0.125000
           84064              32               4        0.125000
           84096              32               4        0.125000
           84128              32               4        0.125000
           84160              32               5        0.156250
           84192              32               4        0.125000
           84224              32               4        0.125000
           84256              32               4        0.125000
           84288              32               4        0.125000
           84320              32               4        0.125000
           84352              32               4        0.125000
           84384              32               2        0.062500
           84416              32               3        0.093750
           84448              32               4        0.125000
           84480              32               5        0.156250
           84512              32               4        0.125000
           84544              32               3        0.093750
           84576              32               2        0.062500
           84608              32               4        0.125000
           84640              32               6        0.187500
           84672              32               4        0.125000
           84704              32               4        0.125000
           84736              32               5        0.156250
           84768              32               4        0.125000
           84800              32               4        0.125000
           84832              32               4        0.125000
           84864              32               5        0.156250
           84896              32               4        0.125000
           84928              32               2        0.062500
           84960              32               4        0.125000
           84992              32               4        0.125000
           85024              32               4        0.125000
           85056              32               7        0.218750
           85088              32               4        0.125000
           85120              32               3        0.093750
           85152              32               7        0.218750
           85184              32               4        0.125000
           85216              32               5        0.156250
           85248              32               4        0.125000
           85280              32               4        0.125000
           85312              32               2        0.062500
           85344              32               4        0.125000
           85376              32               4        0.125000
           85408              32               4        0.125000
           85440              32               4        0.125000
           85472              32               3        0.093750
           85504              32               4        0.125000
           85536              32               4        0.125000
           85568              32               2        0.062500
           85600              32               4        0.125000
           85632              32               6        0.187500
           85664              32               5        0.156250
           85696              32               4        0.125000
           85728              32               5        0.156250
           85760              32               4        0.125000
           85792              32               3        0.093750
           85824              32               4        0.125000
           85856              32               5        0.156250
           85888              32               5        0.156250
           85920              32               2        0.062500
           85952              32               2        0.062500
           85984              32               4        0.125000
           86016              32               4        0.125000
           86048              32               4        0.125000
           86080              32               6        0.187500
           86112              32               5        0.156250
           86144              32               8        0.250000
           86176              32               4        0.125000
           86208              32               4        0.125000
           86240              32               5        0.156250
           86272              32               4        0.125000
           86304              32               6        0.187500
           86336              32               4        0.125000
           86368              32               4        0.125000
           86400              32               4        0.125000
           86432              32               4        0.125000
           86464              32               6        0.187500
           86496              32               3        0.093750
           86528              32               3        0.093750
           86560              32               3        0.093750
           86592              32               3        0.093750
           86624              32               7        0.218750
           86656              32               4        0.125000
           86688              32               4        0.125000
           86720              32               4        0.125000
           86752              32               4        0.125000
           86784              32               4        0.125000
           86816              32               4        0.125000
           86848              32               4        0.125000
           86880              32               4        0.125000
           86912              32               4        0.125000
           86944              32               5        0.156250
           86976              32               4        0.125000
           87008              32               4        0.125000
           87040              32               4        0.125000
           87072              32               4        0.125000
           87104              32               4        0.125000
           87136              32               4        0.125000
           87168              32               4        0.125000
           87200              32               4        0.125000
           87232              32               7        0.218750
           87264              32               4        0.125000
           87296              32               4        0.125000
           87328              32               4        0.125000
           87360              32               4        0.125000
           87392              32               4        0.125000
           87424              32               4        0.125000
           87456              32               4        0.125000
           87488              32               4        0.125000
           87520              32               4        0.125000
           87552              32               4        0.125000
           87584              32               4        0.125000
           87616              32               4        0.125000
           87648              32               4        0.125000
           87680              32               4        0.125000
           87712              32               4        0.125000
           87744              32               4        0.125000
           87776              32               4        0.125000
           87808              32               4        0.125000
           87840              32               4        0.125000
           87872              32               5        0.156250
           87904              32               4        0.125000
           87936              32               4        0.125000
           87968              32               4        0.125000
           88000              32               4        0.125000
           88032              32               4        0.125000
           88064              32               4        0.125000
           88096              32               4        0.125000
           88128              32               4        0.125000
           88160              32               4        0.125000
           88192              32               4        0.125000
           88224              32               4        0.125000
           88256              32               4        0.125000
           88288              32               4        0.125000
