# Parámetros:  ./calcular_cdt 16 8 HEA DES 1000
# Ejecutando orden:  ./gen_traza HEA DES 1000
#
#         Posición       Intervalo        Páginas       Págs/op.
#
            1152               8               2        0.250000
            1160               8               2        0.250000
            1168               8               2        0.250000
            1176               8               2        0.250000
            1184               8               2        0.250000
            1192               8               2        0.250000
            1200               8               3        0.375000
            1208               8               2        0.250000
            1216               8               2        0.250000
            1224               8               2        0.250000
            1232               8               2        0.250000
            1240               8               2        0.250000
            1248               8               2        0.250000
            1256               8               4        0.500000
            1264               8               2        0.250000
            1272               8               2        0.250000
            1280               8               2        0.250000
            1288               8               2        0.250000
            1296               8               2        0.250000
            1304               8               2        0.250000
            1312               8               3        0.375000
            1320               8               2        0.250000
            1328               8               2        0.250000
            1336               8               2        0.250000
            1344               8               2        0.250000
            1352               8               2        0.250000
            1360               8               2        0.250000
            1368               8               4        0.500000
            1376               8               2        0.250000
            1384               8               2        0.250000
            1392               8               2        0.250000
            1400               8               2        0.250000
            1408               8               2        0.250000
            1416               8               2        0.250000
            1424               8               3        0.375000
            1432               8               2        0.250000
            1440               8               2        0.250000
            1448               8               2        0.250000
            1456               8               2        0.250000
            1464               8               2        0.250000
            1472               8               2        0.250000
            1480               8               4        0.500000
            1488               8               2        0.250000
            1496               8               2        0.250000
            1504               8               2        0.250000
            1512               8               2        0.250000
            1520               8               2        0.250000
            1528               8               2        0.250000
            1536               8               3        0.375000
            1544               8               2        0.250000
            1552               8               2        0.250000
            1560               8               2        0.250000
            1568               8               2        0.250000
            1576               8               2        0.250000
            1584               8               2        0.250000
            1592               8               4        0.500000
            1600               8               2        0.250000
            1608               8               2        0.250000
            1616               8               2        0.250000
            1624               8               2        0.250000
            1632               8               2        0.250000
            1640               8               2        0.250000
            1648               8               3        0.375000
            1656               8               2        0.250000
            1664               8               2        0.250000
            1672               8               2        0.250000
            1680               8               2        0.250000
            1688               8               2        0.250000
            1696               8               2        0.250000
            1704               8               4        0.500000
            1712               8               2        0.250000
            1720               8               2        0.250000
            1728               8               2        0.250000
            1736               8               2        0.250000
            1744               8               2        0.250000
            1752               8               3        0.375000
            1760               8               3        0.375000
            1768               8               4        0.500000
            1776               8               4        0.500000
            1784               8               3        0.375000
            1792               8               3        0.375000
            1800               8               3        0.375000
            1808               8               3        0.375000
            1816               8               3        0.375000
            1824               8               4        0.500000
            1832               8               3        0.375000
            1840               8               3        0.375000
            1848               8               3        0.375000
            1856               8               3        0.375000
            1864               8               5        0.625000
            1872               8               4        0.500000
            1880               8               3        0.375000
            1888               8               3        0.375000
            1896               8               3        0.375000
            1904               8               3        0.375000
            1912               8               3        0.375000
            1920               8               4        0.500000
            1928               8               3        0.375000
            1936               8               3        0.375000
            1944               8               3        0.375000
            1952               8               3        0.375000
            1960               8               4        0.500000
            1968               8               4        0.500000
            1976               8               3        0.375000
            1984               8               3        0.375000
            1992               8               3        0.375000
            2000               8               3        0.375000
            2008               8               3        0.375000
            2016               8               4        0.500000
            2024               8               3        0.375000
            2032               8               3        0.375000
            2040               8               3        0.375000
            2048               8               3        0.375000
            2056               8               5        0.625000
            2064               8               4        0.500000
            2072               8               3        0.375000
            2080               8               3        0.375000
            2088               8               3        0.375000
            2096               8               3        0.375000
            2104               8               3        0.375000
            2112               8               4        0.500000
            2120               8               3        0.375000
            2128               8               3        0.375000
            2136               8               3        0.375000
            2144               8               3        0.375000
            2152               8               4        0.500000
            2160               8               4        0.500000
            2168               8               3        0.375000
            2176               8               3        0.375000
            2184               8               3        0.375000
            2192               8               3        0.375000
            2200               8               3        0.375000
            2208               8               4        0.500000
            2216               8               3        0.375000
            2224               8               3        0.375000
            2232               8               3        0.375000
            2240               8               3        0.375000
            2248               8               5        0.625000
            2256               8               4        0.500000
            2264               8               3        0.375000
            2272               8               3        0.375000
            2280               8               3        0.375000
            2288               8               3        0.375000
            2296               8               3        0.375000
            2304               8               4        0.500000
            2312               8               3        0.375000
            2320               8               3        0.375000
            2328               8               3        0.375000
            2336               8               3        0.375000
            2344               8               4        0.500000
            2352               8               4        0.500000
            2360               8               3        0.375000
            2368               8               3        0.375000
            2376               8               3        0.375000
            2384               8               3        0.375000
            2392               8               3        0.375000
            2400               8               4        0.500000
            2408               8               3        0.375000
            2416               8               3        0.375000
            2424               8               3        0.375000
            2432               8               3        0.375000
            2440               8               5        0.625000
            2448               8               4        0.500000
            2456               8               3        0.375000
            2464               8               3        0.375000
            2472               8               3        0.375000
            2480               8               3        0.375000
            2488               8               3        0.375000
            2496               8               4        0.500000
            2504               8               3        0.375000
            2512               8               3        0.375000
            2520               8               3        0.375000
            2528               8               3        0.375000
            2536               8               4        0.500000
            2544               8               4        0.500000
            2552               8               3        0.375000
            2560               8               3        0.375000
            2568               8               3        0.375000
            2576               8               3        0.375000
            2584               8               3        0.375000
            2592               8               4        0.500000
            2600               8               3        0.375000
            2608               8               3        0.375000
            2616               8               3        0.375000
            2624               8               3        0.375000
            2632               8               5        0.625000
            2640               8               4        0.500000
            2648               8               3        0.375000
            2656               8               3        0.375000
            2664               8               3        0.375000
            2672               8               3        0.375000
            2680               8               3        0.375000
            2688               8               4        0.500000
            2696               8               3        0.375000
            2704               8               3        0.375000
            2712               8               3        0.375000
            2720               8               3        0.375000
            2728               8               4        0.500000
            2736               8               4        0.500000
            2744               8               3        0.375000
            2752               8               3        0.375000
            2760               8               3        0.375000
            2768               8               3        0.375000
            2776               8               3        0.375000
            2784               8               4        0.500000
            2792               8               3        0.375000
            2800               8               3        0.375000
            2808               8               3        0.375000
            2816               8               3        0.375000
            2824               8               5        0.625000
            2832               8               4        0.500000
            2840               8               3        0.375000
            2848               8               3        0.375000
            2856               8               3        0.375000
            2864               8               3        0.375000
            2872               8               3        0.375000
            2880               8               4        0.500000
            2888               8               3        0.375000
            2896               8               3        0.375000
            2904               8               3        0.375000
            2912               8               3        0.375000
            2920               8               4        0.500000
            2928               8               4        0.500000
            2936               8               3        0.375000
            2944               8               3        0.375000
            2952               8               3        0.375000
            2960               8               3        0.375000
            2968               8               3        0.375000
            2976               8               4        0.500000
            2984               8               3        0.375000
            2992               8               3        0.375000
            3000               8               3        0.375000
            3008               8               3        0.375000
            3016               8               5        0.625000
            3024               8               4        0.500000
            3032               8               3        0.375000
            3040               8               3        0.375000
            3048               8               3        0.375000
            3056               8               3        0.375000
            3064               8               3        0.375000
            3072               8               4        0.500000
            3080               8               3        0.375000
            3088               8               3        0.375000
            3096               8               3        0.375000
            3104               8               3        0.375000
            3112               8               4        0.500000
            3120               8               4        0.500000
            3128               8               3        0.375000
            3136               8               3        0.375000
            3144               8               3        0.375000
            3152               8               3        0.375000
            3160               8               3        0.375000
            3168               8               4        0.500000
            3176               8               3        0.375000
            3184               8               3        0.375000
            3192               8               3        0.375000
            3200               8               3        0.375000
            3208               8               5        0.625000
            3216               8               4        0.500000
            3224               8               3        0.375000
            3232               8               3        0.375000
            3240               8               3        0.375000
            3248               8               4        0.500000
            3256               8               4        0.500000
            3264               8               5        0.625000
            3272               8               5        0.625000
            3280               8               3        0.375000
            3288               8               4        0.500000
            3296               8               3        0.375000
            3304               8               4        0.500000
            3312               8               3        0.375000
            3320               8               3        0.375000
            3328               8               4        0.500000
            3336               8               5        0.625000
            3344               8               3        0.375000
            3352               8               4        0.500000
            3360               8               4        0.500000
            3368               8               5        0.625000
            3376               8               4        0.500000
            3384               8               4        0.500000
            3392               8               4        0.500000
            3400               8               5        0.625000
            3408               8               5        0.625000
            3416               8               3        0.375000
            3424               8               4        0.500000
            3432               8               3        0.375000
            3440               8               4        0.500000
            3448               8               3        0.375000
            3456               8               3        0.375000
            3464               8               5        0.625000
            3472               8               5        0.625000
            3480               8               3        0.375000
            3488               8               4        0.500000
            3496               8               4        0.500000
            3504               8               5        0.625000
            3512               8               4        0.500000
            3520               8               4        0.500000
            3528               8               4        0.500000
            3536               8               5        0.625000
            3544               8               5        0.625000
            3552               8               3        0.375000
            3560               8               4        0.500000
            3568               8               3        0.375000
            3576               8               4        0.500000
            3584               8               3        0.375000
            3592               8               3        0.375000
            3600               8               4        0.500000
            3608               8               5        0.625000
            3616               8               3        0.375000
            3624               8               4        0.500000
            3632               8               4        0.500000
            3640               8               5        0.625000
            3648               8               4        0.500000
            3656               8               4        0.500000
            3664               8               4        0.500000
            3672               8               5        0.625000
            3680               8               5        0.625000
            3688               8               3        0.375000
            3696               8               4        0.500000
            3704               8               3        0.375000
            3712               8               4        0.500000
            3720               8               3        0.375000
            3728               8               3        0.375000
            3736               8               5        0.625000
            3744               8               5        0.625000
            3752               8               3        0.375000
            3760               8               4        0.500000
            3768               8               4        0.500000
            3776               8               5        0.625000
            3784               8               4        0.500000
            3792               8               4        0.500000
            3800               8               4        0.500000
            3808               8               5        0.625000
            3816               8               5        0.625000
            3824               8               3        0.375000
            3832               8               4        0.500000
            3840               8               3        0.375000
            3848               8               4        0.500000
            3856               8               3        0.375000
            3864               8               3        0.375000
            3872               8               4        0.500000
            3880               8               5        0.625000
            3888               8               3        0.375000
            3896               8               4        0.500000
            3904               8               4        0.500000
            3912               8               5        0.625000
            3920               8               4        0.500000
            3928               8               4        0.500000
            3936               8               4        0.500000
            3944               8               5        0.625000
            3952               8               5        0.625000
            3960               8               3        0.375000
            3968               8               4        0.500000
            3976               8               3        0.375000
            3984               8               4        0.500000
            3992               8               3        0.375000
            4000               8               3        0.375000
            4008               8               5        0.625000
            4016               8               5        0.625000
            4024               8               3        0.375000
            4032               8               4        0.500000
            4040               8               4        0.500000
            4048               8               5        0.625000
            4056               8               4        0.500000
            4064               8               4        0.500000
            4072               8               4        0.500000
            4080               8               5        0.625000
            4088               8               5        0.625000
            4096               8               3        0.375000
            4104               8               4        0.500000
            4112               8               3        0.375000
            4120               8               4        0.500000
            4128               8               3        0.375000
            4136               8               3        0.375000
            4144               8               4        0.500000
            4152               8               5        0.625000
            4160               8               3        0.375000
            4168               8               4        0.500000
            4176               8               4        0.500000
            4184               8               5        0.625000
            4192               8               4        0.500000
            4200               8               4        0.500000
            4208               8               4        0.500000
            4216               8               5        0.625000
            4224               8               5        0.625000
            4232               8               3        0.375000
            4240               8               4        0.500000
            4248               8               3        0.375000
            4256               8               4        0.500000
            4264               8               3        0.375000
            4272               8               3        0.375000
            4280               8               5        0.625000
            4288               8               5        0.625000
            4296               8               3        0.375000
            4304               8               4        0.500000
            4312               8               4        0.500000
            4320               8               5        0.625000
            4328               8               5        0.625000
            4336               8               3        0.375000
            4344               8               5        0.625000
            4352               8               5        0.625000
            4360               8               4        0.500000
            4368               8               6        0.750000
            4376               8               5        0.625000
            4384               8               4        0.500000
            4392               8               4        0.500000
            4400               8               4        0.500000
            4408               8               5        0.625000
            4416               8               5        0.625000
            4424               8               3        0.375000
            4432               8               5        0.625000
            4440               8               5        0.625000
            4448               8               5        0.625000
            4456               8               6        0.750000
            4464               8               5        0.625000
            4472               8               4        0.500000
            4480               8               4        0.500000
            4488               8               4        0.500000
            4496               8               5        0.625000
            4504               8               5        0.625000
            4512               8               3        0.375000
            4520               8               5        0.625000
            4528               8               5        0.625000
            4536               8               4        0.500000
            4544               8               6        0.750000
            4552               8               5        0.625000
            4560               8               4        0.500000
            4568               8               4        0.500000
            4576               8               4        0.500000
            4584               8               5        0.625000
            4592               8               5        0.625000
            4600               8               3        0.375000
            4608               8               5        0.625000
            4616               8               5        0.625000
            4624               8               6        0.750000
            4632               8               6        0.750000
            4640               8               5        0.625000
            4648               8               4        0.500000
            4656               8               4        0.500000
            4664               8               4        0.500000
            4672               8               5        0.625000
            4680               8               5        0.625000
            4688               8               3        0.375000
            4696               8               5        0.625000
            4704               8               5        0.625000
            4712               8               4        0.500000
            4720               8               6        0.750000
            4728               8               5        0.625000
            4736               8               4        0.500000
            4744               8               4        0.500000
            4752               8               4        0.500000
            4760               8               5        0.625000
            4768               8               5        0.625000
            4776               8               3        0.375000
            4784               8               5        0.625000
            4792               8               5        0.625000
            4800               8               5        0.625000
            4808               8               6        0.750000
            4816               8               5        0.625000
            4824               8               4        0.500000
            4832               8               4        0.500000
            4840               8               4        0.500000
            4848               8               5        0.625000
            4856               8               5        0.625000
            4864               8               3        0.375000
            4872               8               5        0.625000
            4880               8               5        0.625000
            4888               8               4        0.500000
            4896               8               6        0.750000
            4904               8               5        0.625000
            4912               8               4        0.500000
            4920               8               4        0.500000
            4928               8               4        0.500000
            4936               8               5        0.625000
            4944               8               5        0.625000
            4952               8               3        0.375000
            4960               8               5        0.625000
            4968               8               5        0.625000
            4976               8               6        0.750000
            4984               8               6        0.750000
            4992               8               5        0.625000
            5000               8               4        0.500000
            5008               8               6        0.750000
            5016               8               5        0.625000
            5024               8               3        0.375000
            5032               8               6        0.750000
            5040               8               5        0.625000
            5048               8               4        0.500000
            5056               8               4        0.500000
            5064               8               5        0.625000
            5072               8               5        0.625000
            5080               8               4        0.500000
            5088               8               7        0.875000
            5096               8               5        0.625000
            5104               8               3        0.375000
            5112               8               5        0.625000
            5120               8               4        0.500000
            5128               8               4        0.500000
            5136               8               5        0.625000
            5144               8               6        0.750000
            5152               8               6        0.750000
            5160               8               3        0.375000
            5168               8               6        0.750000
            5176               8               5        0.625000
            5184               8               4        0.500000
            5192               8               7        0.875000
            5200               8               5        0.625000
            5208               8               5        0.625000
            5216               8               4        0.500000
            5224               8               6        0.750000
            5232               8               5        0.625000
            5240               8               3        0.375000
            5248               8               6        0.750000
            5256               8               5        0.625000
            5264               8               4        0.500000
            5272               8               4        0.500000
            5280               8               5        0.625000
            5288               8               5        0.625000
            5296               8               4        0.500000
            5304               8               7        0.875000
            5312               8               5        0.625000
            5320               8               3        0.375000
            5328               8               5        0.625000
            5336               8               4        0.500000
            5344               8               4        0.500000
            5352               8               5        0.625000
            5360               8               6        0.750000
            5368               8               6        0.750000
            5376               8               3        0.375000
            5384               8               6        0.750000
            5392               8               5        0.625000
            5400               8               4        0.500000
            5408               8               7        0.875000
            5416               8               5        0.625000
            5424               8               5        0.625000
            5432               8               4        0.500000
            5440               8               6        0.750000
            5448               8               5        0.625000
            5456               8               5        0.625000
            5464               8               4        0.500000
            5472               8               7        0.875000
            5480               8               5        0.625000
            5488               8               5        0.625000
            5496               8               4        0.500000
            5504               8               6        0.750000
            5512               8               5        0.625000
            5520               8               5        0.625000
            5528               8               5        0.625000
            5536               8               7        0.875000
